id_huesped_reserva,id_reserva,id_cliente,rol
1375,771,431,acompanante
1376,772,759,titular
1377,773,745,titular
1378,773,429,acompanante
1379,774,462,titular
1380,775,153,titular
1381,775,386,acompanante
1382,775,703,acompanante
1383,776,17,titular
1384,776,52,acompanante
1385,776,440,acompanante
1386,776,303,acompanante
1387,777,619,titular
1388,777,142,acompanante
1389,778,359,titular
1390,778,417,acompanante
1391,778,682,acompanante
1392,778,674,acompanante
1393,779,406,titular
1394,780,717,titular
1395,780,206,acompanante
1396,781,108,titular
1397,782,57,titular
1398,782,648,acompanante
1399,782,731,acompanante
1400,782,270,acompanante
1401,783,662,titular
1402,784,354,titular
1403,784,264,acompanante
1404,784,159,acompanante
1405,784,635,acompanante
1406,784,135,acompanante
1407,784,76,acompanante
1408,785,447,titular
1409,786,491,titular
1410,787,192,titular
1411,788,198,titular
1412,789,511,titular
1413,790,280,titular
1414,791,167,titular
1415,792,182,titular
1416,792,771,acompanante
1417,792,45,acompanante
1418,792,646,acompanante
1419,792,601,acompanante
1420,793,639,titular
1421,794,229,titular
1422,794,460,acompanante
1423,795,551,titular
1424,795,281,acompanante
1425,796,206,titular
1426,797,665,titular
1427,797,358,acompanante
1428,797,399,acompanante
1429,797,190,acompanante
1430,797,259,acompanante
1431,798,179,titular
1432,798,551,acompanante
1433,799,699,titular
1434,799,500,acompanante
1435,800,408,titular
1436,801,220,titular
1437,802,754,titular
1438,802,627,acompanante
1439,803,2,titular
1440,803,277,acompanante
1441,804,614,titular
1442,805,581,titular
1443,806,736,titular
1444,807,303,titular
1445,808,343,titular
1446,808,349,acompanante
1447,809,148,titular
1448,810,689,titular
1449,810,716,acompanante
1450,810,264,acompanante
1451,810,715,acompanante
1452,811,181,titular
1453,812,772,titular
1454,813,141,titular
1455,813,411,acompanante
1456,814,360,titular
1457,814,584,acompanante
1458,815,680,titular
1459,815,659,acompanante
1460,815,531,acompanante
1461,816,343,titular
1462,817,395,titular
1463,817,740,acompanante
1464,818,349,titular
1465,818,695,acompanante
1466,819,10,titular
1467,820,251,titular
1468,820,440,acompanante
1469,821,226,titular
1470,822,784,titular
1471,822,74,acompanante
1472,822,566,acompanante
1473,823,546,titular
1474,824,269,titular
1475,824,24,acompanante
1476,825,245,titular
1477,825,79,acompanante
1478,825,149,acompanante
1479,825,523,acompanante
1480,826,270,titular
1481,827,79,titular
1482,828,66,titular
1483,829,775,titular
1484,829,186,acompanante
1485,830,292,titular
1486,831,86,titular
1487,831,369,acompanante
1488,832,762,titular
1489,832,125,acompanante
1490,832,710,acompanante
1491,833,654,titular
1492,833,373,acompanante
1493,833,381,acompanante
1494,834,490,titular
1495,834,193,acompanante
1496,835,272,titular
1497,835,397,acompanante
1498,835,704,acompanante
1499,836,796,titular
1500,837,190,titular
1501,838,461,titular
1502,838,658,acompanante
1503,839,689,titular
1504,839,538,acompanante
1505,839,773,acompanante
1506,839,635,acompanante
1507,840,303,titular
1508,841,186,titular
1509,842,303,titular
1510,843,669,titular
1511,844,68,titular
1512,844,200,acompanante
1513,845,306,titular
1514,846,248,titular
1515,847,727,titular
1516,847,22,acompanante
1517,847,499,acompanante
1518,848,656,titular
1519,848,220,acompanante
1520,849,517,titular
1521,850,534,titular
1522,850,24,acompanante
1523,851,334,titular
1524,852,331,titular
1525,852,293,acompanante
1526,852,16,acompanante
1527,852,180,acompanante
1528,853,528,titular
1529,854,739,titular
1530,854,167,acompanante
1531,855,461,titular
1532,855,409,acompanante
1533,855,209,acompanante
1534,855,117,acompanante
1535,856,4,titular
1536,856,108,acompanante
1537,857,342,titular
1538,858,340,titular
1539,858,773,acompanante
1540,859,690,titular
1541,859,730,acompanante
1542,859,251,acompanante
1543,860,277,titular
1544,861,227,titular
1545,862,621,titular
1546,863,166,titular
1547,863,465,acompanante
1548,863,762,acompanante
1549,864,365,titular
1550,864,350,acompanante
1551,865,703,titular
1552,865,411,acompanante
1553,866,633,titular
1554,867,225,titular
1555,867,638,acompanante
1556,868,613,titular
1557,868,565,acompanante
1558,868,14,acompanante
1559,868,400,acompanante
1560,868,241,acompanante
1561,868,154,acompanante
1562,869,642,titular
1563,869,170,acompanante
1564,869,536,acompanante
1565,869,92,acompanante
1566,870,525,titular
1567,871,31,titular
1568,872,163,titular
1569,873,174,titular
1570,873,162,acompanante
1571,874,137,titular
1572,874,651,acompanante
1573,875,113,titular
1574,876,715,titular
1575,877,120,titular
1576,877,659,acompanante
1577,878,41,titular
1578,878,526,acompanante
1579,878,120,acompanante
1580,878,470,acompanante
1581,878,269,acompanante
1582,879,546,titular
1583,879,40,acompanante
1584,880,482,titular
1585,881,618,titular
1586,882,173,titular
1587,882,397,acompanante
1588,883,706,titular
1589,883,577,acompanante
1590,883,223,acompanante
1591,883,464,acompanante
1592,884,209,titular
1593,884,363,acompanante
1594,885,484,titular
1595,886,408,titular
1596,886,619,acompanante
1597,886,533,acompanante
1598,887,207,titular
1599,888,179,titular
1600,889,69,titular
1601,890,3,titular
1602,891,478,titular
1603,892,295,titular
1604,893,2,titular
1605,893,172,acompanante
1606,893,38,acompanante
1607,893,642,acompanante
1608,894,609,titular
1609,894,166,acompanante
1610,894,569,acompanante
1611,895,750,titular
1612,895,667,acompanante
1613,896,130,titular
1614,896,81,acompanante
1615,897,33,titular
1616,898,606,titular
1617,898,279,acompanante
1618,899,559,titular
1619,900,506,titular
1620,900,609,acompanante
1621,901,150,titular
1622,901,601,acompanante
1623,901,242,acompanante
1624,901,661,acompanante
1625,901,666,acompanante
1626,902,290,titular
1627,902,609,acompanante
1628,903,5,titular
1629,904,771,titular
1630,905,167,titular
1631,906,372,titular
1632,906,266,acompanante
1633,907,304,titular
1634,907,173,acompanante
1635,907,106,acompanante
1636,908,750,titular
1637,909,656,titular
1638,909,27,acompanante
1639,910,728,titular
1640,910,284,acompanante
1641,911,466,titular
1642,911,666,acompanante
1643,911,478,acompanante
1644,911,368,acompanante
1645,911,497,acompanante
1646,911,303,acompanante
1647,912,326,titular
1648,912,149,acompanante
1649,913,424,titular
1650,913,774,acompanante
1651,914,472,titular
1652,914,531,acompanante
1653,915,560,titular
1654,916,639,titular
1655,916,735,acompanante
1656,917,332,titular
1657,917,715,acompanante
1658,917,290,acompanante
1659,917,218,acompanante
1660,918,417,titular
1661,918,8,acompanante
1662,918,430,acompanante
1663,919,577,titular
1664,920,317,titular
1665,921,747,titular
1666,921,339,acompanante
1667,922,516,titular
1668,923,537,titular
1669,923,529,acompanante
1670,924,132,titular
1671,924,155,acompanante
1672,925,669,titular
1673,926,326,titular
1674,927,239,titular
1675,928,64,titular
1676,929,544,titular
1677,930,167,titular
1678,931,714,titular
1679,932,204,titular
1680,932,529,acompanante
1681,933,20,titular
1682,934,207,titular
1683,934,433,acompanante
1684,935,769,titular
1685,936,45,titular
1686,937,695,titular
1687,937,652,acompanante
1688,938,12,titular
1689,939,365,titular
1690,940,220,titular
1691,940,633,acompanante
1692,941,620,titular
1693,942,692,titular
1694,943,358,titular
1695,943,337,acompanante
1696,943,71,acompanante
1697,943,792,acompanante
1698,944,609,titular
1699,944,587,acompanante
1700,944,339,acompanante
1701,945,580,titular
1702,945,57,acompanante
1703,946,657,titular
1704,947,13,titular
1705,948,744,titular
1706,949,91,titular
1707,949,33,acompanante
1708,949,500,acompanante
1709,949,482,acompanante
1710,950,232,titular
1711,950,198,acompanante
1712,951,104,titular
1713,951,775,acompanante
1714,951,728,acompanante
1715,952,138,titular
1716,953,475,titular
1717,953,277,acompanante
1718,953,139,acompanante
1719,954,782,titular
1720,955,795,titular
1721,956,35,titular
1722,957,727,titular
1723,958,499,titular
1724,958,37,acompanante
1725,958,642,acompanante
1726,958,161,acompanante
1727,958,19,acompanante
1728,959,719,titular
1729,959,779,acompanante
1730,960,708,titular
1731,961,559,titular
1732,962,493,titular
1733,962,145,acompanante
1734,963,361,titular
1735,963,704,acompanante
1736,964,473,titular
1737,964,688,acompanante
1738,965,736,titular
1739,965,730,acompanante
1740,966,403,titular
1741,966,160,acompanante
1742,967,715,titular
1743,967,472,acompanante
1744,967,376,acompanante
1745,968,419,titular
1746,969,121,titular
1747,969,584,acompanante
1748,969,185,acompanante
1749,970,753,titular
1750,971,736,titular
1751,972,576,titular
1752,973,184,titular
1753,973,107,acompanante
1754,974,48,titular
1755,975,281,titular
1756,976,580,titular
1757,976,375,acompanante
1758,977,452,titular
1759,978,86,titular
1760,979,642,titular
1761,979,337,acompanante
1762,980,13,titular
1763,980,145,acompanante
1764,980,203,acompanante
1765,980,67,acompanante
1766,980,293,acompanante
1767,981,363,titular
1768,982,762,titular
1769,983,124,titular
1770,984,637,titular
1771,984,157,acompanante
1772,985,464,titular
1773,985,266,acompanante
1774,986,150,titular
1775,987,531,titular
1776,988,29,titular
1777,988,298,acompanante
1778,989,680,titular
1779,990,75,titular
1780,990,217,acompanante
1781,991,152,titular
1782,991,362,acompanante
1783,992,508,titular
1784,993,43,titular
1785,994,125,titular
1786,994,695,acompanante
1787,995,723,titular
1788,995,615,acompanante
1789,995,522,acompanante
1790,996,395,titular
1791,997,510,titular
1792,997,159,acompanante
1793,998,622,titular
1794,999,318,titular
1795,999,385,acompanante
1796,1000,693,titular
1797,1000,494,acompanante
1798,1000,160,acompanante
1799,1000,9,acompanante
1800,1001,352,titular
1801,1001,492,acompanante
1802,1001,405,acompanante
1803,1001,410,acompanante
1804,1001,446,acompanante
1805,1002,381,titular
1806,1002,711,acompanante
1807,1002,740,acompanante
1808,1003,213,titular
1809,1003,55,acompanante
1810,1004,637,titular
1811,1005,289,titular
1812,1006,139,titular
1813,1006,338,acompanante
1814,1006,633,acompanante
1815,1006,192,acompanante
1816,1007,303,titular
1817,1007,35,acompanante
1818,1007,780,acompanante
1819,1007,448,acompanante
1820,1008,161,titular
1821,1009,551,titular
1822,1010,189,titular
1823,1011,765,titular
1824,1012,9,titular
1825,1012,42,acompanante
1826,1012,145,acompanante
1827,1012,53,acompanante
1828,1012,553,acompanante
1829,1013,15,titular
1830,1014,443,titular
1831,1014,581,acompanante
1832,1014,748,acompanante
1833,1014,730,acompanante
1834,1014,277,acompanante
1835,1015,705,titular
1836,1016,651,titular
1837,1017,774,titular
1838,1018,741,titular
1839,1019,282,titular
1840,1020,498,titular
1841,1020,120,acompanante
1842,1020,283,acompanante
1843,1021,649,titular
1844,1022,509,titular
1845,1023,113,titular
1846,1023,83,acompanante
1847,1023,410,acompanante
1848,1024,769,titular
1849,1025,71,titular
1850,1025,448,acompanante
1851,1025,530,acompanante
1852,1025,386,acompanante
1853,1026,687,titular
1854,1026,780,acompanante
1855,1027,342,titular
1856,1027,665,acompanante
1857,1027,492,acompanante
1858,1028,172,titular
1859,1029,363,titular
1860,1029,519,acompanante
1861,1030,649,titular
1862,1031,254,titular
1863,1032,17,titular
1864,1033,229,titular
1865,1033,784,acompanante
1866,1033,418,acompanante
1867,1034,461,titular
1868,1035,648,titular
1869,1035,122,acompanante
1870,1035,239,acompanante
1871,1035,283,acompanante
1872,1035,779,acompanante
1873,1036,418,titular
1874,1037,213,titular
1875,1037,524,acompanante
1876,1038,219,titular
1877,1039,774,titular
1878,1039,510,acompanante
1879,1040,421,titular
1880,1041,376,titular
1881,1042,504,titular
1882,1043,509,titular
1883,1043,609,acompanante
1884,1044,26,titular
1885,1045,670,titular
1886,1045,475,acompanante
1887,1046,472,titular
1888,1047,587,titular
1889,1048,359,titular
1890,1048,334,acompanante
1891,1048,105,acompanante
1892,1049,325,titular
1893,1049,381,acompanante
1894,1049,669,acompanante
1895,1050,189,titular
1896,1051,592,titular
1897,1051,67,acompanante
1898,1052,251,titular
1899,1053,670,titular
1900,1053,380,acompanante
1901,1054,217,titular
1902,1055,593,titular
1903,1055,706,acompanante
1904,1055,657,acompanante
1905,1055,721,acompanante
1906,1056,630,titular
1907,1057,481,titular
1908,1058,529,titular
1909,1058,258,acompanante
1910,1059,471,titular
1911,1060,467,titular
1912,1061,343,titular
1913,1061,172,acompanante
1914,1061,9,acompanante
1915,1061,575,acompanante
1916,1061,501,acompanante
1917,1062,224,titular
1918,1062,15,acompanante
1919,1062,649,acompanante
1920,1063,283,titular
1921,1064,305,titular
1922,1064,240,acompanante
1923,1065,85,titular
1924,1066,412,titular
1925,1066,154,acompanante
1926,1066,619,acompanante
1927,1067,666,titular
1928,1067,671,acompanante
1929,1067,738,acompanante
1930,1067,278,acompanante
1931,1067,26,acompanante
1932,1068,427,titular
1933,1068,23,acompanante
1934,1068,659,acompanante
1935,1069,478,titular
1936,1070,512,titular
1937,1071,775,titular
1938,1071,340,acompanante
1939,1072,36,titular
1940,1073,682,titular
1941,1074,446,titular
1942,1075,775,titular
1943,1076,281,titular
1944,1077,148,titular
1945,1078,597,titular
1946,1079,704,titular
1947,1079,177,acompanante
1948,1080,3,titular
1949,1081,362,titular
1950,1081,365,acompanante
