id_consumo,id_reserva,id_huesped_reserva,id_servicio,nombre_servicio,precio_aplicado,cantidad,anulado,fecha_anulacion,fecha_consumo,pagado
375,72,119,2,Lavandería,88,5,0,,2026-05-09 16:35:59,1
376,72,119,23,Conferencias,429,2,0,,2026-05-11 13:59:37,0
377,72,119,25,Cafetería,400,1,0,,2026-05-04 00:41:36,1
378,72,119,4,Cena,436,1,0,,2026-05-03 04:14:37,1
379,72,119,14,Parqueadero,181,5,0,,2026-04-30 08:48:19,0
380,72,119,6,Minibar,376,2,0,,2026-05-03 11:32:14,0
381,72,119,28,Checkin VIP,274,3,0,,2026-05-06 01:20:48,0
382,72,119,15,Guardería,283,2,0,,2026-05-05 00:05:47,1
383,72,119,4,Cena,436,3,1,2026-04-15 17:45:28,2026-05-09 21:22:15,0
384,72,119,11,Masajes,123,2,0,,2026-05-08 12:49:21,1
385,73,121,17,Eventos,149,4,0,,2026-04-30 19:40:07,0
386,73,121,4,Cena,436,4,0,,2026-05-10 18:17:53,0
387,73,121,25,Cafetería,400,2,0,,2026-04-26 12:49:08,0
388,73,121,19,Pet Care,166,5,0,,2026-05-04 16:27:17,1
389,74,127,22,Jacuzzi,159,1,0,,2025-12-12 21:55:49,0
390,74,127,8,Piscina,435,1,0,,2025-12-09 20:39:23,1
391,74,127,22,Jacuzzi,159,1,0,,2025-12-07 08:37:55,1
392,74,127,3,Desayuno,200,5,0,,2025-12-10 09:43:09,1
393,74,127,21,Excursiones,463,3,0,,2025-12-12 13:14:21,0
394,74,127,2,Lavandería,88,4,0,,2025-12-10 02:22:00,1
395,75,129,15,Guardería,283,4,0,,2024-07-16 06:48:23,1
396,75,129,30,Seguridad,430,2,0,,2024-07-24 01:57:09,0
397,75,129,9,Gimnasio,52,5,0,,2024-07-16 07:45:51,0
398,76,134,10,Tour,38,1,1,2026-05-02 01:30:06,2024-07-06 12:01:56,0
399,76,134,10,Tour,38,3,0,,2024-07-14 19:50:20,0
400,76,134,15,Guardería,283,3,1,2026-03-18 06:20:39,2024-07-09 23:55:59,0
401,76,134,14,Parqueadero,181,1,0,,2024-07-07 10:47:39,1
402,76,134,15,Guardería,283,4,0,,2024-07-01 09:54:34,0
403,76,134,30,Seguridad,430,2,0,,2024-07-06 10:02:41,1
404,76,134,9,Gimnasio,52,3,0,,2024-06-26 20:20:47,0
405,76,134,27,Alquiler Auto,193,1,0,,2024-07-02 05:17:01,1
406,76,134,17,Eventos,149,2,0,,2024-07-01 00:41:39,1
407,76,134,30,Seguridad,430,4,0,,2024-07-08 06:28:07,1
408,77,136,24,Buffet,243,4,0,,2025-09-11 16:23:15,0
409,77,136,12,Bar,425,3,0,,2025-09-14 03:26:28,1
410,77,136,9,Gimnasio,52,1,0,,2025-09-02 16:01:48,0
411,78,137,9,Gimnasio,52,1,0,,2024-07-31 00:29:13,0
412,78,137,27,Alquiler Auto,193,5,0,,2024-07-29 16:40:40,0
413,78,137,18,Limpieza Extra,405,1,0,,2024-08-02 06:28:56,0
414,78,137,23,Conferencias,429,2,0,,2024-07-30 10:03:51,1
415,78,137,29,Fotografía,208,3,0,,2024-08-03 01:44:16,0
416,78,137,8,Piscina,435,1,0,,2024-08-02 20:31:52,1
417,78,137,6,Minibar,376,2,0,,2024-07-31 14:56:01,0
418,78,137,3,Desayuno,200,4,0,,2024-08-01 06:59:39,1
419,79,142,27,Alquiler Auto,193,1,0,,2024-12-27 20:26:45,0
420,79,142,21,Excursiones,463,3,0,,2024-12-27 05:37:38,1
421,79,142,18,Limpieza Extra,405,4,0,,2024-12-27 02:52:03,1
422,79,142,17,Eventos,149,1,0,,2024-12-28 11:11:05,1
423,79,142,23,Conferencias,429,2,0,,2024-12-28 00:53:58,1
424,80,144,4,Cena,436,3,0,,2024-08-27 18:50:15,1
425,80,144,4,Cena,436,5,0,,2024-08-26 08:37:05,0
426,80,144,1,Spa,73,1,0,,2024-08-27 12:13:01,1
427,80,144,23,Conferencias,429,5,0,,2024-08-29 03:14:15,0
428,80,144,12,Bar,425,4,0,,2024-08-25 17:49:17,1
429,80,144,1,Spa,73,5,0,,2024-08-25 18:26:34,1
430,80,144,6,Minibar,376,5,0,,2024-08-26 13:48:02,1
431,80,144,2,Lavandería,88,3,0,,2024-08-26 16:31:02,0
432,83,150,3,Desayuno,200,4,0,,2026-03-30 07:10:45,0
433,83,150,12,Bar,425,5,0,,2026-03-29 23:25:39,0
434,83,150,23,Conferencias,429,1,0,,2026-03-30 03:37:35,1
435,83,150,16,Salón VIP,437,5,0,,2026-03-29 12:42:30,1
436,83,150,9,Gimnasio,52,5,0,,2026-03-30 03:04:41,0
437,83,150,2,Lavandería,88,5,0,,2026-03-27 14:27:39,1
438,83,150,20,Late Checkout,461,1,0,,2026-03-27 10:07:16,0
439,83,150,22,Jacuzzi,159,5,0,,2026-03-29 21:20:57,0
440,83,150,6,Minibar,376,1,0,,2026-03-29 05:20:46,0
441,83,150,6,Minibar,376,3,0,,2026-03-27 15:50:22,1
442,83,150,27,Alquiler Auto,193,4,0,,2026-03-30 22:12:55,1
443,84,151,3,Desayuno,200,4,0,,2025-11-29 06:30:28,1
444,84,151,12,Bar,425,1,0,,2025-12-09 15:33:23,1
445,84,151,8,Piscina,435,2,0,,2025-12-04 03:21:36,1
446,84,151,10,Tour,38,3,0,,2025-12-13 12:20:11,0
447,84,151,29,Fotografía,208,3,0,,2025-12-14 06:53:45,1
448,85,152,11,Masajes,123,2,0,,2024-08-27 14:29:18,1
449,85,152,21,Excursiones,463,3,0,,2024-09-03 14:54:25,1
450,85,152,28,Checkin VIP,274,5,0,,2024-09-03 16:23:32,0
451,85,152,29,Fotografía,208,4,0,,2024-08-29 10:03:52,1
452,87,154,9,Gimnasio,52,5,0,,2024-11-05 17:09:29,0
453,87,154,16,Salón VIP,437,2,0,,2024-11-06 09:13:10,0
454,87,154,19,Pet Care,166,1,0,,2024-11-06 21:56:40,1
455,87,154,1,Spa,73,2,0,,2024-11-07 12:09:22,1
456,87,154,4,Cena,436,5,0,,2024-11-12 11:07:13,0
457,87,154,7,Transporte,343,1,0,,2024-11-12 02:42:16,1
458,87,154,1,Spa,73,5,0,,2024-11-13 21:02:33,1
459,87,154,23,Conferencias,429,5,0,,2024-11-10 14:38:05,1
460,87,154,8,Piscina,435,2,0,,2024-11-14 08:26:12,1
461,88,156,28,Checkin VIP,274,5,0,,2025-09-23 14:48:51,0
462,88,156,11,Masajes,123,2,0,,2025-09-20 22:55:23,0
463,88,156,3,Desayuno,200,3,0,,2025-09-21 07:56:37,0
464,90,158,20,Late Checkout,461,4,0,,2026-05-21 03:08:41,1
465,90,158,10,Tour,38,4,0,,2026-05-21 05:09:18,1
466,90,158,28,Checkin VIP,274,3,0,,2026-05-25 00:14:51,1
467,90,158,29,Fotografía,208,5,0,,2026-05-20 13:52:38,1
468,90,158,23,Conferencias,429,5,0,,2026-05-17 16:52:25,1
469,91,160,17,Eventos,149,3,0,,2026-03-10 19:03:38,1
470,91,160,5,Room Service,445,2,0,,2026-03-10 09:47:16,0
471,91,160,12,Bar,425,1,0,,2026-03-12 06:16:30,1
472,91,160,22,Jacuzzi,159,3,0,,2026-03-12 08:40:11,0
473,91,160,27,Alquiler Auto,193,4,1,2026-02-25 06:53:18,2026-03-13 07:35:35,1
474,91,160,28,Checkin VIP,274,4,0,,2026-03-11 01:44:09,0
475,92,163,25,Cafetería,400,2,0,,2024-11-17 16:22:36,1
476,92,163,4,Cena,436,3,0,,2024-11-20 13:47:17,0
477,92,163,11,Masajes,123,5,0,,2024-11-17 01:02:34,0
478,92,163,17,Eventos,149,4,0,,2024-11-20 20:02:00,1
479,92,163,12,Bar,425,5,0,,2024-11-10 23:17:01,0
480,92,163,25,Cafetería,400,3,0,,2024-11-23 13:43:26,0
481,92,163,17,Eventos,149,3,0,,2024-11-17 01:42:57,1
482,92,163,6,Minibar,376,4,0,,2024-11-26 05:22:14,1
483,92,163,8,Piscina,435,3,0,,2024-11-11 13:51:33,1
484,92,163,19,Pet Care,166,4,0,,2024-11-14 10:14:59,1
485,92,163,11,Masajes,123,1,0,,2024-11-12 22:38:23,0
486,92,163,27,Alquiler Auto,193,4,0,,2024-11-16 21:43:31,0
487,93,164,16,Salón VIP,437,2,1,2026-01-18 05:32:20,2025-08-05 07:36:41,1
488,93,164,18,Limpieza Extra,405,4,1,2026-05-12 05:28:28,2025-08-13 05:52:17,1
489,93,164,6,Minibar,376,2,0,,2025-08-09 19:33:27,0
490,94,165,6,Minibar,376,1,0,,2024-07-12 03:30:22,1
491,94,165,17,Eventos,149,2,0,,2024-07-12 11:45:46,0
492,94,165,17,Eventos,149,5,0,,2024-07-14 21:15:11,1
493,94,165,23,Conferencias,429,1,0,,2024-07-10 13:39:11,1
494,94,165,22,Jacuzzi,159,4,0,,2024-07-05 20:46:51,1
495,94,165,3,Desayuno,200,4,0,,2024-07-12 05:18:31,0
496,96,167,24,Buffet,243,4,0,,2024-05-25 00:33:11,1
497,96,167,15,Guardería,283,2,0,,2024-05-30 21:54:27,0
498,97,170,8,Piscina,435,2,0,,2025-01-21 12:15:25,1
499,97,170,16,Salón VIP,437,3,0,,2025-01-25 16:33:07,0
500,97,170,18,Limpieza Extra,405,4,0,,2025-01-21 02:44:56,0
501,97,170,9,Gimnasio,52,2,0,,2025-01-21 15:59:43,0
502,97,170,11,Masajes,123,5,0,,2025-01-26 20:04:54,0
503,97,170,28,Checkin VIP,274,3,0,,2025-01-27 14:56:56,0
504,97,170,9,Gimnasio,52,4,0,,2025-01-22 01:32:54,1
505,98,171,28,Checkin VIP,274,1,0,,2026-05-28 11:31:51,0
506,98,171,28,Checkin VIP,274,1,0,,2026-05-26 20:31:33,1
507,98,171,3,Desayuno,200,4,0,,2026-05-21 03:11:54,1
508,98,171,30,Seguridad,430,4,0,,2026-06-04 06:51:12,0
509,98,171,9,Gimnasio,52,1,0,,2026-05-30 02:08:40,0
510,98,171,3,Desayuno,200,5,0,,2026-06-05 16:53:55,0
511,98,171,25,Cafetería,400,4,0,,2026-06-02 14:35:03,0
512,98,171,6,Minibar,376,5,0,,2026-05-18 22:04:42,0
513,98,171,21,Excursiones,463,3,0,,2026-06-02 10:56:54,0
514,98,171,23,Conferencias,429,4,0,,2026-05-22 20:47:38,0
515,98,171,19,Pet Care,166,3,0,,2026-05-19 16:10:31,0
516,99,172,13,Internet Premium,473,4,0,,2024-09-28 03:32:20,1
517,99,172,24,Buffet,243,3,0,,2024-09-23 13:29:16,0
518,99,172,10,Tour,38,1,0,,2024-09-26 07:06:16,1
519,99,172,1,Spa,73,2,1,2026-03-02 20:21:02,2024-09-22 07:30:24,0
520,99,172,25,Cafetería,400,1,0,,2024-10-01 18:27:58,0
521,99,172,21,Excursiones,463,4,1,2026-01-22 16:15:20,2024-09-28 02:50:55,1
522,99,172,15,Guardería,283,3,0,,2024-09-19 01:36:54,0
523,99,172,6,Minibar,376,2,0,,2024-09-28 19:49:36,1
524,99,172,12,Bar,425,3,0,,2024-09-21 09:54:30,1
525,100,173,2,Lavandería,88,2,0,,2025-10-18 20:07:28,0
526,102,177,27,Alquiler Auto,193,4,0,,2025-01-16 10:28:24,1
527,102,177,18,Limpieza Extra,405,4,0,,2025-01-14 10:10:51,0
528,102,177,12,Bar,425,1,0,,2025-01-16 06:36:41,0
529,102,177,25,Cafetería,400,2,0,,2025-01-14 21:23:59,1
530,102,177,25,Cafetería,400,5,0,,2025-01-14 18:42:15,0
531,103,178,11,Masajes,123,2,0,,2024-11-15 03:00:42,1
532,103,178,20,Late Checkout,461,1,0,,2024-11-12 05:19:35,1
533,103,178,28,Checkin VIP,274,1,0,,2024-11-20 03:19:24,1
534,103,178,6,Minibar,376,1,0,,2024-11-20 08:50:56,0
535,103,178,13,Internet Premium,473,3,0,,2024-11-20 10:47:08,0
536,103,178,16,Salón VIP,437,4,0,,2024-11-20 01:27:51,0
537,103,178,14,Parqueadero,181,4,0,,2024-11-11 14:48:44,1
538,103,178,7,Transporte,343,2,0,,2024-11-17 15:19:22,0
539,103,178,8,Piscina,435,1,0,,2024-11-11 22:22:41,0
540,103,178,26,Niñera,478,5,0,,2024-11-18 03:38:33,1
541,103,178,21,Excursiones,463,2,0,,2024-11-16 00:07:38,1
542,104,179,15,Guardería,283,5,0,,2025-09-04 05:02:42,1
543,104,179,28,Checkin VIP,274,2,0,,2025-09-06 11:55:39,1
544,104,179,25,Cafetería,400,5,0,,2025-09-06 10:25:22,1
545,104,179,16,Salón VIP,437,4,0,,2025-09-10 12:30:01,1
546,105,182,28,Checkin VIP,274,5,0,,2025-10-04 09:46:29,0
547,105,182,19,Pet Care,166,5,1,2026-02-02 14:45:55,2025-10-04 21:39:45,1
548,105,182,27,Alquiler Auto,193,5,0,,2025-10-04 13:04:07,1
549,105,182,11,Masajes,123,3,0,,2025-10-04 08:45:56,0
550,105,182,3,Desayuno,200,2,0,,2025-10-04 03:55:41,1
551,105,182,14,Parqueadero,181,5,0,,2025-10-04 05:17:40,1
552,105,182,9,Gimnasio,52,3,0,,2025-10-04 07:02:09,0
553,105,182,14,Parqueadero,181,1,0,,2025-10-04 20:49:44,0
554,105,182,13,Internet Premium,473,1,0,,2025-10-04 00:56:16,1
555,106,184,30,Seguridad,430,2,0,,2025-09-19 07:22:45,1
556,107,185,24,Buffet,243,4,0,,2025-05-15 13:18:30,0
557,107,185,29,Fotografía,208,3,0,,2025-05-18 04:38:12,1
558,108,186,20,Late Checkout,461,5,1,2026-03-22 03:47:33,2025-04-04 16:07:56,0
559,108,186,24,Buffet,243,4,0,,2025-03-29 17:26:19,0
560,108,186,12,Bar,425,5,1,2026-04-24 09:47:40,2025-03-26 19:15:28,1
561,108,186,26,Niñera,478,5,0,,2025-03-29 20:32:55,0
562,108,186,24,Buffet,243,5,0,,2025-03-26 09:24:01,0
563,108,186,23,Conferencias,429,1,0,,2025-04-08 02:59:11,1
564,108,186,3,Desayuno,200,5,0,,2025-03-28 10:10:34,1
565,108,186,27,Alquiler Auto,193,5,0,,2025-03-26 19:24:44,0
566,110,189,23,Conferencias,429,5,0,,2026-01-05 04:43:38,0
567,110,189,20,Late Checkout,461,2,0,,2026-01-03 09:44:45,1
568,110,189,2,Lavandería,88,3,1,2026-01-09 01:02:16,2026-01-05 20:53:46,0
569,110,189,15,Guardería,283,2,0,,2026-01-06 13:04:42,1
570,110,189,9,Gimnasio,52,1,0,,2026-01-06 08:30:18,1
571,110,189,11,Masajes,123,5,0,,2026-01-03 13:28:33,1
572,112,192,6,Minibar,376,1,0,,2024-08-23 09:08:26,0
573,112,192,25,Cafetería,400,3,0,,2024-08-26 18:52:53,0
574,112,192,9,Gimnasio,52,1,0,,2024-08-25 03:31:23,1
575,112,192,12,Bar,425,2,0,,2024-08-26 20:50:39,0
576,112,192,8,Piscina,435,3,0,,2024-08-23 10:18:21,0
577,112,192,3,Desayuno,200,5,0,,2024-08-23 11:16:14,0
578,112,192,12,Bar,425,5,0,,2024-08-24 22:02:40,1
579,112,192,28,Checkin VIP,274,1,1,2026-01-20 13:35:32,2024-08-24 16:30:07,1
580,112,192,7,Transporte,343,4,1,2026-02-09 23:24:15,2024-08-25 19:39:13,1
581,112,192,26,Niñera,478,5,0,,2024-08-24 18:42:17,1
582,112,192,16,Salón VIP,437,2,0,,2024-08-24 08:36:54,1
583,113,194,19,Pet Care,166,2,0,,2025-09-09 23:19:40,0
584,113,194,10,Tour,38,1,0,,2025-09-11 07:44:19,0
585,113,194,11,Masajes,123,5,0,,2025-09-05 19:27:07,0
586,113,194,23,Conferencias,429,4,0,,2025-09-13 21:43:47,1
587,113,194,16,Salón VIP,437,2,0,,2025-09-05 01:05:56,1
588,113,194,3,Desayuno,200,1,0,,2025-09-09 05:41:57,0
589,113,194,12,Bar,425,1,0,,2025-09-14 15:16:47,1
590,113,194,8,Piscina,435,5,0,,2025-09-10 23:50:13,1
591,113,194,16,Salón VIP,437,4,0,,2025-09-07 11:21:19,1
592,113,194,11,Masajes,123,1,0,,2025-09-05 10:13:13,1
593,113,194,15,Guardería,283,5,0,,2025-09-06 23:33:50,0
594,113,194,15,Guardería,283,5,0,,2025-09-09 17:14:18,0
595,114,195,18,Limpieza Extra,405,2,0,,2025-03-18 01:41:33,1
596,114,195,19,Pet Care,166,3,0,,2025-03-09 08:14:21,0
597,114,195,5,Room Service,445,5,0,,2025-03-13 02:52:38,0
598,114,195,15,Guardería,283,1,0,,2025-03-23 20:39:32,1
599,114,195,12,Bar,425,2,0,,2025-03-07 05:14:54,0
600,114,195,22,Jacuzzi,159,1,0,,2025-03-08 19:27:47,1
601,115,196,18,Limpieza Extra,405,3,0,,2026-02-23 05:29:04,1
602,115,196,22,Jacuzzi,159,4,0,,2026-02-21 09:44:18,0
603,115,196,14,Parqueadero,181,3,0,,2026-02-21 11:00:30,0
604,115,196,14,Parqueadero,181,2,1,2026-01-13 20:07:03,2026-02-24 19:46:58,0
605,115,196,7,Transporte,343,1,0,,2026-02-24 05:49:01,0
606,115,196,16,Salón VIP,437,4,0,,2026-02-21 20:39:41,0
607,115,196,14,Parqueadero,181,5,0,,2026-02-21 12:04:40,1
608,115,196,13,Internet Premium,473,1,0,,2026-02-23 18:32:46,0
609,115,196,21,Excursiones,463,1,0,,2026-02-21 03:39:43,1
610,116,198,12,Bar,425,5,0,,2024-06-16 19:58:05,0
611,116,198,16,Salón VIP,437,3,0,,2024-06-17 04:27:53,1
612,116,198,17,Eventos,149,4,0,,2024-06-15 10:30:08,0
613,116,198,16,Salón VIP,437,4,0,,2024-06-15 02:26:25,0
614,116,198,17,Eventos,149,5,0,,2024-06-15 04:04:43,0
615,118,200,23,Conferencias,429,1,0,,2024-08-30 19:52:39,0
616,118,200,28,Checkin VIP,274,2,0,,2024-08-27 02:59:56,1
617,118,200,11,Masajes,123,2,0,,2024-09-04 11:04:45,1
618,118,200,1,Spa,73,1,0,,2024-09-02 08:13:03,0
619,118,200,14,Parqueadero,181,1,0,,2024-08-18 12:34:27,1
620,118,200,2,Lavandería,88,5,0,,2024-09-01 17:05:46,0
621,118,200,20,Late Checkout,461,3,0,,2024-09-06 06:04:13,1
622,120,203,12,Bar,425,5,0,,2025-07-14 06:57:18,1
623,120,203,12,Bar,425,5,0,,2025-07-15 12:44:45,0
624,120,203,18,Limpieza Extra,405,3,0,,2025-07-15 22:32:08,1
625,121,206,17,Eventos,149,3,0,,2024-06-17 22:12:06,0
626,121,206,11,Masajes,123,3,0,,2024-06-18 04:42:36,1
627,122,207,4,Cena,436,5,0,,2026-02-07 19:08:04,1
628,122,207,20,Late Checkout,461,4,0,,2026-02-01 00:36:26,1
629,122,207,30,Seguridad,430,2,0,,2026-02-04 22:57:30,1
630,122,207,28,Checkin VIP,274,3,0,,2026-02-06 00:23:26,0
631,122,207,9,Gimnasio,52,3,0,,2026-02-05 20:25:33,1
632,122,207,11,Masajes,123,4,0,,2026-02-05 02:59:27,1
633,122,207,3,Desayuno,200,4,0,,2026-02-04 15:56:34,0
634,122,207,24,Buffet,243,5,0,,2026-02-05 07:07:44,1
635,122,207,14,Parqueadero,181,2,0,,2026-02-05 19:54:14,0
636,122,207,28,Checkin VIP,274,3,0,,2026-02-08 12:54:42,0
637,123,208,13,Internet Premium,473,5,0,,2025-02-11 06:25:45,0
638,123,208,23,Conferencias,429,1,0,,2025-02-11 06:50:43,1
639,123,208,11,Masajes,123,2,0,,2025-02-11 21:56:41,0
640,123,208,19,Pet Care,166,5,0,,2025-02-11 03:10:20,1
641,123,208,7,Transporte,343,2,0,,2025-02-11 12:52:27,0
642,123,208,17,Eventos,149,4,0,,2025-02-11 05:08:06,0
643,123,208,5,Room Service,445,2,0,,2025-02-11 16:01:45,0
644,123,208,25,Cafetería,400,5,0,,2025-02-11 11:35:58,0
645,123,208,11,Masajes,123,2,0,,2025-02-11 08:03:33,0
646,123,208,3,Desayuno,200,4,1,2026-03-12 09:35:28,2025-02-11 00:13:26,0
647,124,209,20,Late Checkout,461,1,0,,2024-06-06 11:56:42,1
648,124,209,2,Lavandería,88,4,0,,2024-05-26 15:10:54,1
649,124,209,17,Eventos,149,1,0,,2024-05-29 03:19:44,1
650,124,209,20,Late Checkout,461,1,0,,2024-05-30 21:03:40,1
651,125,211,5,Room Service,445,4,0,,2025-01-10 01:15:13,0
652,125,211,28,Checkin VIP,274,5,0,,2025-01-15 12:53:12,0
653,125,211,6,Minibar,376,5,0,,2025-01-01 23:34:03,1
654,125,211,1,Spa,73,4,0,,2025-01-02 15:34:52,0
655,125,211,7,Transporte,343,5,0,,2025-01-03 19:46:49,1
656,125,211,23,Conferencias,429,2,0,,2024-12-28 04:42:50,1
657,125,211,22,Jacuzzi,159,2,0,,2025-01-01 23:15:42,0
658,126,212,21,Excursiones,463,2,0,,2024-07-04 01:03:48,1
659,126,212,23,Conferencias,429,1,0,,2024-07-01 18:09:20,1
660,126,212,2,Lavandería,88,4,0,,2024-06-18 04:03:41,0
661,126,212,24,Buffet,243,4,0,,2024-07-04 10:33:29,0
662,126,212,11,Masajes,123,2,0,,2024-06-24 14:00:39,0
663,126,212,8,Piscina,435,2,0,,2024-06-22 12:56:22,0
664,126,212,28,Checkin VIP,274,5,0,,2024-06-27 09:00:07,0
665,126,212,26,Niñera,478,3,1,2026-05-15 11:13:20,2024-06-19 01:15:47,1
666,126,212,18,Limpieza Extra,405,5,1,2026-01-23 22:50:34,2024-06-21 18:26:21,0
667,126,212,25,Cafetería,400,3,1,2026-03-23 23:30:19,2024-06-22 00:20:39,0
668,126,212,6,Minibar,376,4,0,,2024-06-21 02:58:07,1
669,127,213,4,Cena,436,2,0,,2025-12-26 09:29:30,0
670,127,213,25,Cafetería,400,5,0,,2025-12-24 03:02:27,1
671,127,213,10,Tour,38,2,0,,2025-12-24 08:58:26,1
672,127,213,15,Guardería,283,4,0,,2025-12-28 05:00:43,0
673,127,213,11,Masajes,123,2,0,,2025-12-26 22:20:09,0
674,127,213,4,Cena,436,1,0,,2025-12-28 20:20:57,1
675,127,213,7,Transporte,343,2,0,,2025-12-27 11:03:24,0
676,127,213,29,Fotografía,208,4,0,,2025-12-24 01:55:15,0
677,127,213,6,Minibar,376,5,0,,2025-12-24 15:17:35,0
678,127,213,22,Jacuzzi,159,1,0,,2025-12-25 12:31:13,0
679,128,214,14,Parqueadero,181,3,0,,2025-03-02 00:26:32,1
680,128,214,26,Niñera,478,2,1,2026-04-11 09:15:58,2025-02-28 10:24:35,1
681,128,214,28,Checkin VIP,274,4,0,,2025-02-15 05:49:49,0
682,128,214,30,Seguridad,430,4,0,,2025-02-15 01:59:00,1
683,128,214,6,Minibar,376,2,0,,2025-03-02 15:19:38,0
684,128,214,2,Lavandería,88,3,0,,2025-02-28 20:29:07,1
685,128,214,10,Tour,38,3,0,,2025-02-13 20:52:16,0
686,129,216,4,Cena,436,2,0,,2024-10-16 20:04:07,1
687,129,216,2,Lavandería,88,4,0,,2024-10-16 07:42:33,0
688,129,216,10,Tour,38,4,0,,2024-10-15 02:26:29,1
689,129,216,24,Buffet,243,3,0,,2024-10-13 12:48:28,1
690,129,216,1,Spa,73,5,0,,2024-10-16 23:45:30,1
691,129,216,23,Conferencias,429,4,0,,2024-10-13 05:05:37,1
692,129,216,8,Piscina,435,5,0,,2024-10-15 19:45:30,1
693,130,217,20,Late Checkout,461,5,0,,2025-11-28 11:38:44,1
694,130,217,21,Excursiones,463,2,0,,2025-11-24 15:22:03,0
695,130,217,28,Checkin VIP,274,2,0,,2025-11-26 05:45:11,0
696,130,217,15,Guardería,283,1,0,,2025-11-26 01:45:35,1
697,130,217,19,Pet Care,166,3,0,,2025-11-24 14:46:14,0
698,133,222,9,Gimnasio,52,4,1,2026-01-17 02:59:04,2024-06-06 00:18:19,1
699,133,222,25,Cafetería,400,5,0,,2024-06-08 09:23:23,1
700,133,222,13,Internet Premium,473,5,0,,2024-06-04 23:13:25,0
701,133,222,25,Cafetería,400,4,0,,2024-06-07 02:44:23,0
702,133,222,14,Parqueadero,181,5,0,,2024-06-03 05:30:22,0
703,133,222,23,Conferencias,429,5,0,,2024-06-05 15:42:59,0
704,133,222,4,Cena,436,5,0,,2024-06-04 13:46:45,0
705,133,222,20,Late Checkout,461,3,0,,2024-06-09 05:07:48,0
706,133,222,22,Jacuzzi,159,2,0,,2024-06-04 07:44:18,1
707,133,222,7,Transporte,343,4,0,,2024-06-03 02:49:15,1
708,133,222,26,Niñera,478,4,0,,2024-06-08 13:31:14,0
709,133,222,21,Excursiones,463,1,0,,2024-06-04 18:53:29,1
710,134,223,6,Minibar,376,4,1,2026-03-24 00:29:49,2024-10-16 01:49:31,0
711,134,223,10,Tour,38,3,0,,2024-10-18 03:53:15,0
712,134,223,1,Spa,73,5,0,,2024-10-31 23:50:05,1
713,134,223,17,Eventos,149,3,1,2026-03-26 23:16:53,2024-11-01 14:19:46,1
714,135,226,25,Cafetería,400,5,0,,2025-05-11 16:35:40,0
715,135,226,10,Tour,38,3,1,2026-02-11 15:44:35,2025-05-09 01:38:10,1
716,135,226,18,Limpieza Extra,405,4,0,,2025-05-09 02:36:47,0
717,135,226,8,Piscina,435,4,0,,2025-05-07 09:40:45,0
718,135,226,24,Buffet,243,4,0,,2025-04-28 05:30:49,0
719,135,226,17,Eventos,149,2,0,,2025-04-28 05:49:23,1
720,135,226,1,Spa,73,3,0,,2025-04-28 18:48:03,0
721,136,227,1,Spa,73,4,0,,2025-09-09 19:55:03,0
722,136,227,20,Late Checkout,461,5,0,,2025-09-12 02:33:04,0
723,136,227,24,Buffet,243,4,0,,2025-09-07 11:06:27,0
724,137,231,25,Cafetería,400,5,0,,2026-07-17 10:28:24,0
725,137,231,2,Lavandería,88,1,1,2026-05-01 19:37:56,2026-07-12 02:22:31,1
726,137,231,4,Cena,436,5,0,,2026-07-15 20:02:40,0
727,137,231,24,Buffet,243,4,0,,2026-07-18 01:07:58,1
728,139,233,20,Late Checkout,461,5,0,,2026-04-04 04:20:00,1
729,140,234,2,Lavandería,88,1,0,,2025-05-26 08:36:08,1
730,140,234,2,Lavandería,88,3,0,,2025-05-27 23:36:48,0
731,140,234,15,Guardería,283,2,0,,2025-05-27 12:56:36,0
732,140,234,5,Room Service,445,3,0,,2025-05-26 03:23:13,1
733,140,234,3,Desayuno,200,2,0,,2025-05-26 14:14:06,0
734,140,234,8,Piscina,435,3,0,,2025-05-27 05:42:55,1
735,140,234,4,Cena,436,3,0,,2025-05-27 00:25:45,1
736,140,234,11,Masajes,123,2,0,,2025-05-26 05:58:00,1
737,141,236,30,Seguridad,430,2,1,2026-05-02 22:05:23,2025-02-21 14:00:03,0
738,141,236,18,Limpieza Extra,405,1,0,,2025-02-22 19:06:37,0
739,141,236,20,Late Checkout,461,5,0,,2025-02-25 21:23:12,1
740,141,236,14,Parqueadero,181,2,0,,2025-03-01 19:16:26,0
741,141,236,2,Lavandería,88,4,0,,2025-02-26 02:57:32,0
742,141,236,5,Room Service,445,4,0,,2025-02-27 15:55:53,1
743,141,236,10,Tour,38,4,0,,2025-02-23 14:36:01,0
744,141,236,23,Conferencias,429,4,0,,2025-02-27 02:24:33,0
745,141,236,19,Pet Care,166,1,0,,2025-02-22 08:59:35,1
746,141,236,16,Salón VIP,437,4,0,,2025-02-28 08:33:00,0
747,142,237,3,Desayuno,200,5,1,2026-01-31 20:36:48,2024-09-26 20:11:12,1
748,142,237,7,Transporte,343,3,0,,2024-10-01 03:57:23,0
749,142,237,13,Internet Premium,473,3,0,,2024-09-27 18:15:54,0
750,142,237,4,Cena,436,5,0,,2024-10-02 16:01:58,0
751,142,237,14,Parqueadero,181,3,0,,2024-10-02 19:08:54,1
752,142,237,8,Piscina,435,4,0,,2024-10-03 14:25:25,1
